iter	MultiClass
241	0.01951486728
242	0.01945764046
243	0.01935478204
244	0.01927253482
245	0.01911533592
246	0.01897919248
247	0.01891620469
248	0.01880574425
249	0.01870490152
250	0.018627575
251	0.01842634474
252	0.01824360508
253	0.01808982483
254	0.01796855534
255	0.01784126942
256	0.01778398003
257	0.01766419088
258	0.01755901963
259	0.01744509399
260	0.01729171263
261	0.01725362066
262	0.01716611473
263	0.01704793644
264	0.01687802515
265	0.01681119429
266	0.01664471453
267	0.01660960724
268	0.0164964763
269	0.01642784414
270	0.0163865431
271	0.01635237569
272	0.01625194398
273	0.01609774649
274	0.01595310887
275	0.01579482339
276	0.01572413395
277	0.01568539464
278	0.01558085647
279	0.01541593715
280	0.01538466697
281	0.01524560909
282	0.01515886688
283	0.01510417969
284	0.01505759813
285	0.01496873211
286	0.01486602005
287	0.0148041365
288	0.01472986849
289	0.01464510618
290	0.01455944453
291	0.0144677972
292	0.01439535481
293	0.01431961315
294	0.0141580324
295	0.01412199782
296	0.01403401465
297	0.01394950152
298	0.0138765581
299	0.01384923564
300	0.01381742413
301	0.01378523498
302	0.0137161324
303	0.01366160225
304	0.01358796506
305	0.0134984905
306	0.01339382779
307	0.01331315579
308	0.01327720347
309	0.01317889465
310	0.01314704147
311	0.01301737402
312	0.01297578909
313	0.01291422352
314	0.01285259434
315	0.01278899245
316	0.01266826478
317	0.01253135562
318	0.01242505176
319	0.01234935028
320	0.01227879679
321	0.01221486263
322	0.01216511151
323	0.01208555202
324	0.01206209813
325	0.01200433197
326	0.01192600599
327	0.01188121269
328	0.011819914
329	0.0117803637
330	0.01171875181
331	0.01166769044
332	0.01160664594
333	0.01158293959
334	0.0114947627
335	0.01146442551
336	0.0114432052
337	0.01132769335
338	0.01130824435
339	0.01125008178
340	0.01120868685
341	0.0110993419
342	0.01102625075
343	0.01099373557
344	0.0109337968
345	0.01087870475
346	0.01084606468
347	0.01080506823
348	0.01076269002
349	0.0107420328
350	0.01069595968
351	0.01065007876
352	0.01056510913
353	0.01054414398
354	0.01044466898
355	0.0103504746
356	0.01032636753
357	0.01029840676
358	0.01027982412
359	0.01023955108
360	0.01020581221
361	0.01016901997
362	0.01015221151
363	0.01007812878
364	0.01003662759
365	0.00999890647
366	0.009971447987
367	0.009939145977
368	0.009919261689
369	0.009889860763
370	0.009850055211
371	0.009827132932
372	0.009791970045
373	0.009758749732
374	0.009724496337
375	0.009683695948
376	0.009648844695
377	0.009612360013
378	0.009543056714
379	0.009505749814
380	0.009444034977
381	0.009428827547
382	0.009407956231
383	0.009367327994
384	0.009328830611
385	0.009299258865
386	0.009251846613
387	0.009229181395
388	0.009196052271
389	0.009174779669
390	0.009153006782
391	0.009108618055
392	0.00906828267
393	0.009037244364
394	0.008987495702
395	0.008960248858
396	0.008926641207
397	0.008880788756
398	0.008811822032
399	0.00878390191
400	0.008772355974
401	0.008740578596
402	0.008704563306
403	0.00867438719
404	0.008647875398
405	0.008600786879
406	0.008581899145
407	0.008545534345
408	0.008519582222
409	0.008501964026
410	0.00846936299
411	0.008459356422
412	0.008419410434
413	0.008403263958
414	0.008388378591
415	0.00835617468
416	0.0083359329
417	0.008294651579
418	0.008265964359
419	0.008228417224
420	0.008205167409
421	0.008178807807
422	0.008125314792
423	0.00809956189
424	0.008072413183
425	0.008022684427
426	0.008011685904
427	0.00800140083
428	0.007969569573
429	0.007921992009
430	0.007906192153
431	0.00787518392
432	0.007826734758
433	0.007810530106
434	0.007799980421
435	0.00776867503
436	0.007744199929
437	0.00771767362
438	0.007690634473
439	0.007671603819
440	0.007634214141
441	0.007604628695
442	0.007571578509
443	0.007556153349
444	0.007525976753
445	0.007516232059
446	0.007473465853
447	0.007423443101
448	0.007374768563
449	0.007354587476
450	0.007328164869
451	0.007300000202
452	0.007291542099
453	0.007264841095
454	0.007245849561
455	0.007215457562
456	0.007184895826
457	0.007149174148
458	0.007128959857
459	0.007117591672
460	0.007106431156
461	0.007086790908
462	0.007072397369
463	0.007043848129
464	0.00702370573
465	0.006992699958
466	0.006980025812
467	0.006949044778
468	0.006939989822
469	0.006908094499
470	0.006887180156
471	0.006845689569
472	0.006822522057
473	0.006806176591
474	0.006785570029
475	0.006761307582
476	0.006743735666
477	0.006727987861
478	0.006691637683
479	0.006674244987
480	0.0066374154
481	0.00661959441
482	0.006601294642
483	0.006580967038
484	0.006566550305
485	0.006554856352
486	0.006544640914
487	0.006514211358
488	0.00649793141
489	0.006475908492
490	0.006463749329
491	0.006451135619
492	0.006437808574
493	0.006424500125
494	0.006397053717
495	0.006380039457
496	0.006359557469
497	0.006341088893
498	0.00630397019
499	0.006296579305
500	0.006274012253
501	0.006245893299
502	0.006239746595
503	0.006222981915
504	0.006211172179
505	0.006194936645
506	0.00618071047
507	0.006165553956
508	0.006142335167
509	0.006127016232
510	0.00611324916
511	0.006103783808
512	0.006092817438
513	0.006070552495
514	0.006058698691
515	0.00604466767
516	0.006026137817
517	0.005994866879
518	0.005981786383
519	0.005966786219
520	0.005953472511
521	0.005940759398
522	0.005929188606
523	0.005910172911
524	0.005904864946
525	0.005889844107
526	0.005872409417
527	0.005862422243
528	0.005849065216
529	0.005826637301
530	0.005812450922
531	0.005798387475
532	0.005786226856
533	0.005780326771
534	0.005765967683
535	0.005750927788
536	0.005730732121
537	0.005721826376
538	0.005700870134
539	0.005689444096
540	0.005683777551
541	0.005673345882
542	0.00565733338
543	0.005644357402
544	0.005638366324
545	0.005618439905
546	0.005594417802
547	0.005581133665
548	0.00557311425
549	0.005560696006
550	0.005549413297
551	0.005533170747
552	0.005523941875
553	0.005493983522
554	0.005487625733
555	0.005473319296
556	0.005461320639
557	0.005453708602
558	0.005432905078
559	0.005423430158
560	0.005418747807
561	0.005405136251
562	0.005392515141
563	0.005384065695
564	0.005367635383
565	0.005358353823
566	0.005331249381
567	0.005325050412
568	0.00532072503
569	0.005310383436
570	0.005306782512
571	0.005289827601
572	0.005279823947
573	0.005275437334
574	0.005266489434
575	0.00525689681
576	0.005246022097
577	0.005233515888
578	0.005221594247
579	0.005207499943
580	0.005202999388
581	0.005192707075
582	0.005180321077
583	0.005161337043
584	0.005149676611
585	0.005130855648
586	0.005116788726
587	0.005106524952
588	0.005098789166
589	0.00509098113
590	0.005081234377
591	0.005070331992
592	0.005060965706
593	0.005049591801
594	0.005042171727
595	0.00502643766
596	0.005016463166
597	0.004999367396
598	0.004993529212
599	0.004970286832
600	0.004965890146
601	0.004955241108
602	0.004947628961
603	0.004943478825
604	0.004931387265
605	0.004926851696
606	0.004915809439
607	0.004905391608
608	0.004890462341
609	0.004876678719
610	0.004862336243
611	0.004850350239
612	0.004844595136
613	0.004835452131
614	0.004826102048
615	0.004814095763
616	0.004808506682
617	0.00479830707
618	0.004786698313
619	0.004775543701
620	0.004771762911
621	0.004759047746
622	0.004750900106
623	0.00474068796
624	0.004724700484
625	0.004710508297
626	0.004702298859
627	0.004697225386
628	0.00467793457
629	0.004670931303
630	0.004662011291
631	0.004651450964
632	0.004637179126
633	0.00461918423
634	0.004607505129
635	0.004598663307
636	0.004592445463
637	0.004577047767
638	0.004558109906
639	0.004548065053
640	0.004544741847
641	0.004541438466
642	0.004531973964
643	0.004520337098
644	0.004514898436
645	0.004497376897
646	0.004487720092
647	0.004479670051
648	0.004471755855
649	0.004455865455
650	0.004449143051
651	0.004441591018
652	0.004437793219
653	0.004429118727
654	0.004418836994
655	0.004406650676
656	0.00439620637
657	0.004386886188
658	0.004379527066
659	0.004375835551
660	0.004368566032
661	0.004357767974
662	0.004347797144
663	0.004339652877
664	0.004334782405
665	0.00432772301
666	0.004319474576
667	0.004314362267
668	0.004308176154
669	0.004304712192
670	0.004293396427
671	0.004284705986
672	0.004278817911
673	0.004275664541
674	0.004269730607
675	0.00426310131
676	0.004256623566
677	0.004249217141
678	0.004240519718
679	0.004224412355
680	0.004207258023
681	0.004199395477
682	0.00419306636
683	0.004181792717
684	0.004174405027
685	0.00416491274
686	0.004161841766
687	0.004158801557
688	0.004151675827
689	0.00414853646
690	0.004137137846
691	0.004129303164
692	0.004122564651
693	0.004114689778
694	0.004106283616
695	0.004100488371
696	0.004094272405
697	0.004086269382
698	0.00408170836
699	0.004073850013
700	0.004062876347
701	0.004056080779
702	0.004049295727
703	0.004043590923
704	0.004039451679
705	0.004029550779
706	0.004022889526
707	0.004009732669
708	0.004006199067
709	0.003998423368
710	0.003987363091
711	0.003982744541
712	0.003977960263
713	0.003965441227
714	0.003958640925
715	0.003942513623
716	0.00393689835
717	0.003931418826
718	0.003921695504
719	0.003917619891
720	0.003910470897
721	0.003908004073
722	0.003903501115
723	0.003895980134
724	0.003888028742
725	0.003883374284
726	0.003879903621
727	0.003872881935
728	0.003869619479
729	0.003864044126
730	0.003848944218
731	0.003840664037
732	0.003838249449
733	0.00383118896
734	0.003824010517
735	0.003818206241
736	0.003807242602
737	0.003799397351
738	0.003792671775
739	0.003788619424
740	0.003783724146
741	0.003778760532
742	0.003774160261
743	0.003770831484
744	0.003762285837
745	0.003757021461
746	0.003750097682
747	0.003745496678
748	0.003739951984
749	0.003731557266
750	0.00372320194
751	0.003716811434
752	0.003705953363
753	0.003701738969
754	0.00369551593
755	0.003690046172
756	0.003679860586
757	0.003674369429
758	0.003666032256
759	0.003653996124
760	0.003646907004
761	0.003642510033
762	0.003635362484
763	0.003632817233
764	0.003628916568
765	0.003622916426
766	0.00361802171
767	0.003613345013
768	0.003607978425
769	0.003603385216
770	0.003597346756
771	0.003589753638
772	0.003584507332
773	0.003578908668
774	0.003573735319
775	0.003568346157
776	0.00356532819
777	0.003560036759
778	0.003555217559
779	0.003553249513
780	0.003545947005
781	0.00353752127
782	0.003532986159
783	0.003527315738
784	0.003521683012
785	0.003515836523
786	0.003511337765
787	0.003508977063
788	0.003506647585
789	0.003499839666
790	0.003490517439
791	0.00348316113
792	0.003477603464
793	0.003473659332
794	0.003470611173
795	0.003463944072
796	0.003453006366
797	0.003447519689
798	0.003442487046
799	0.003435629955
800	0.003429553374
801	0.003425249547
802	0.003421945153
803	0.003417848332
804	0.003410625117
805	0.003404625561
806	0.003399236547
807	0.003394240205
808	0.003389986719
809	0.003387170956
810	0.003381141002
811	0.00337496535
812	0.003368298842
813	0.00336611477
814	0.003361655917
815	0.003357208417
816	0.003352928662
817	0.003349116954
818	0.003346396416
819	0.003343068266
820	0.003335909382
821	0.003332982427
822	0.003326908766
823	0.003322884412
824	0.003317786757
825	0.003313787111
826	0.003310061985
827	0.003305721694
828	0.003300847478
829	0.003297004047
830	0.003293575015
831	0.003288166647
832	0.003283468573
833	0.003278735114
834	0.003275274945
835	0.003268593641
836	0.003265368629
837	0.003261863889
838	0.003257594112
839	0.003253413836
840	0.003248479419
841	0.003244309131
842	0.003242573063
843	0.00323766434
844	0.003232900653
845	0.003228371948
846	0.003223315337
847	0.003218058304
848	0.003214035701
849	0.003208949002
850	0.003207109969
851	0.003203392385
852	0.003196583311
853	0.003193347388
854	0.00318921821
855	0.003183623746
856	0.003178571737
857	0.003174365826
858	0.003170067574
859	0.003165832274
860	0.003158545103
861	0.003155357844
862	0.00315157218
863	0.003149878922
864	0.003141776845
865	0.00313558781
866	0.003132027334
867	0.00312594971
868	0.003122971267
869	0.003119597297
870	0.003117804153
871	0.003110537628
872	0.003107530637
873	0.003104366026
874	0.003097188057
875	0.003092933097
876	0.003089276313
877	0.003085779583
878	0.003082317794
879	0.003078287618
880	0.003073400405
881	0.003068517512
882	0.003064486778
883	0.003057733328
884	0.003054180615
885	0.003049565258
886	0.003042714119
887	0.003039013291
888	0.003035272041
889	0.003032234704
890	0.003028288411
891	0.003024408771
892	0.003018620046
893	0.00301490868
894	0.003011980957
895	0.003008015703
896	0.003004755734
897	0.003001697801
898	0.003000030707
899	0.002997422405
900	0.002995653317
901	0.002993329889
902	0.002985154614
903	0.002979754401
904	0.002972734078
905	0.002965007226
906	0.00296209669
907	0.002957563636
908	0.002956109142
909	0.002949716727
910	0.002943569231
911	0.002939098553
912	0.002931623415
913	0.002926770159
914	0.002920968163
915	0.002917846755
916	0.002915786931
917	0.002914071142
918	0.002908528197
919	0.002903249866
920	0.002898744816
921	0.002895477158
922	0.002889442302
923	0.002886383641
924	0.002882041906
925	0.002878202988
926	0.00287676415
927	0.002875233374
928	0.002873714652
929	0.002870434411
930	0.002863766199
931	0.002860963686
932	0.002858834923
933	0.002855911693
934	0.002854133512
935	0.00285025776
936	0.00284617147
937	0.002842836003
938	0.002838960857
939	0.002833994034
940	0.002830357104
941	0.002828178373
942	0.002822833409
943	0.00282024892
944	0.002813343222
945	0.002810462614
946	0.00280588363
947	0.002804456198
948	0.002801371153
949	0.002796423375
950	0.002790301185
951	0.002787076674
952	0.002781639436
953	0.002778708755
954	0.002775816664
955	0.002773315364
956	0.002770115922
957	0.002765249746
958	0.002762132191
959	0.00275895464
960	0.002757098336
961	0.002751466995
962	0.002748151796
963	0.00274513019
964	0.002742112714
965	0.002740261477
966	0.002736584166
967	0.002731933495
968	0.00273020642
969	0.002728124385
970	0.002725832119
971	0.002720946386
972	0.002717461393
973	0.002715055544
974	0.002711268915
975	0.002708064558
976	0.002703889078
977	0.002702539246
978	0.002699700238
979	0.002695204507
980	0.002692225461
981	0.002689278332
982	0.002686358106
983	0.00268361198
984	0.002680155926
985	0.002678021844
986	0.002673176067
987	0.002670471655
988	0.002668325324
989	0.0026644841
990	0.002661372314
991	0.002658308115
992	0.00265408809
993	0.002651506331
994	0.002647839417
995	0.00264577702
996	0.0026431346
997	0.002640168531
998	0.002637821469
999	0.00263235048
